block_id,hash,time,size,weight,version,lock_time,is_coinbase,has_witness,input_count,output_count,input_total,input_total_usd,output_total,output_total_usd,fee,fee_usd,fee_per_kb,fee_per_kb_usd,fee_per_kwu,fee_per_kwu_usd,cdd_total
39086,d42aaf0879e5e653e155ab56cce5832e75cb1685c914adf09cd1f3de69c69870,2010-02-08 14:56:23,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39087,48c03728027aac1c000cdbae508c38ac07234474581c1a0dfc0065453bb00a42,2010-02-08 15:15:47,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39088,6b8e036fe2aa6787075dc3aa0af030fc1b06ced7bdc2ad2d47332402136e20ae,2010-02-08 15:27:15,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39088,88889fddf8412137652190791c655d29d82d41a708a75aa6806a702d18ff564e,2010-02-08 15:27:15,3236,12944,1,0,0,0,28,1,140000000000,14,140000000000,14,0,0,0,0,0,0,1743.4924768519
39089,92eaa4f3013e0da263c5eeb21d8558b3de80fa7854db276339aea7089a9028bb,2010-02-08 15:28:04,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39090,c89bf2e126ce1bb08f96450e2023f2bb30c75e0acfa5d1ebf490a64b0a0464e4,2010-02-08 15:45:19,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39091,a007289b0c1b7af0eae0c82e085e2d975a5b0ce0ad206f5e72d13ca33b1f867e,2010-02-08 16:17:25,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39092,c3cba9274b08d5d275b3dc4780e112e7cf80b220f078238e545d8aa109b472d3,2010-02-08 16:18:46,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39093,4daf6c42ca90358110b59ec886ebee773f89f51f40bba5c7b80342bec1d77511,2010-02-08 16:19:30,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39094,ea02766ca2f54d927b1fb88fb62c40588c2a81ed468e25f9444643ced652eaed,2010-02-08 16:23:16,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39095,4f328204dfc0eaf6c37dc381b166164767d0226f6ef93e88ad0337bfa56b839d,2010-02-08 16:51:47,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39096,3927562363358900a07e175d5dbb5f44e36af76d33908c7c816c257a4c724abe,2010-02-08 16:56:33,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39097,9ac983104c10bc588d193f62d901241dff03f48af4620b637d51e2a3c5e25008,2010-02-08 16:57:29,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39098,5161efb48dd5a227c09bb43d2caecb86457658b8bf757942d82758657abe5e97,2010-02-08 17:04:54,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39099,fcc44576dc88f148ee12f704380278f639c052d186dd503c5b65a8cdf1786d1b,2010-02-08 17:08:19,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39100,ebe4ff8b2917e11c9dc6a57b1fc105295c16e98fbbb1b1a2fb252329008ce67a,2010-02-08 17:23:06,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39101,52c63a682d915cc75df92c5f4680a8dd11d72be84bc5cdc695d4c2a420a34e3c,2010-02-08 17:24:15,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39102,a43a5088e79b9a5133c9fee3f10fe2e22420414cc40b621ef78040f28127c815,2010-02-08 17:27:10,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39103,f7801bac50701ba5acd412dcc6afa1195dd5337f10e980cfd825d68c6f29d83c,2010-02-08 17:38:19,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39104,84b642289817f52e3eaf80477a1671f2af82d01a5b5b76e9e2a367dfec4a6cb7,2010-02-08 17:52:11,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39105,2a15a5344e3191f8fe91223f7ad8985ccd785e8f998a914ffdf052e626c58e5d,2010-02-08 17:56:34,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39106,8f9b9a5943aca7d8523dad77b4ce11fb50cc2b53b4d7c0a7a7ac677fff7c0833,2010-02-08 18:03:20,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39107,4f8fc765d8d1f7d787f5123357c6e81569ad12a5f51c4e81ec34362676af2d42,2010-02-08 18:06:26,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39108,13065285df67b0ba51345bfc676f030f3fdbe9a4e94515fb4f68da2dfe0aeef6,2010-02-08 18:09:48,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39109,3381d767feab4548d7bf34981becb62bd3b056a3737259969e7e89977d6de1dd,2010-02-08 18:18:29,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39110,0311ee33b92f24c09eafc85996af35281bb7469b2215d720b55409d77001810f,2010-02-08 18:37:13,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39111,9182600d64a611d7a26595094119545c97164619c3aa26d85c5cfcb339f005d6,2010-02-08 18:38:27,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39112,bc8685b2e3497e23984166f07eff5e94b83487d644beab74f3b41919db240b0a,2010-02-08 18:53:41,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39113,814362c3d6b4954c5043cc5a441c9f2f98f14fd03660dda5f8450e6e78a94d99,2010-02-08 18:54:35,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39114,c70452df3cef9a2ab756b53507d1117e2494afc66507692abfd25f060877ae63,2010-02-08 18:55:42,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39115,c8f7296fa0c2465115eb1715450011af917813494c9679997bfebcbfae80d96b,2010-02-08 19:08:32,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39116,39210952b1a048f8808ccc41a09a944a24a25b1bc1b1cfde519dbd974bafd8db,2010-02-08 19:14:07,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39117,94453d0f5a36d93156c0b12a14e6e204cf793c0a1d5bff7f4db1e7b1c57260e7,2010-02-08 19:20:11,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39118,3a9e7efbfc2625a3f9f346d84b860613fb9cc3e981edac599e72e11d6818c818,2010-02-08 19:27:21,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39119,2513e9d2b2fd0d0a1fcde0d0b2070902287142c0dcfef062afd2ca623f239f9b,2010-02-08 19:31:40,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39120,6d89a04d40900c48cdf820d708e4121a97e6efc53c905674b990845f43b68017,2010-02-08 19:32:26,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39121,d75282ae989d25af1b50cff05e84e401f41dc050fd52d812842c4672a4b26c52,2010-02-08 19:39:18,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39121,4bc63f6f081985de7589d6db2d4c040d8e66ea830b67dea67ebb07f14132b802,2010-02-08 19:39:18,157,628,1,0,0,0,1,1,5000000000,0.5,5000000000,0.5,0,0,0,0,0,0,49.11400462963
39122,8ad5488a7b1fee38db596476810772f603ae961e6760a2307bdace7809cd61ca,2010-02-08 19:39:28,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39123,c56d95072e158c25857cf900257f1c44768cd22fcd2a2a6d3b592a799f05c01b,2010-02-08 19:41:41,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39124,46d0e0dc2d0f9203e25be02db8438cbaf7c044c8f8f2bf2db61ca78776592e43,2010-02-08 20:27:19,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39125,c2f5eaa45b2d38fd35b013e7cac7bf4f3a9191fb6c47a0ef3773ef8e8411a8d5,2010-02-08 20:35:24,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39126,9eac356674075d9d941263925fe841c0341f8ffe6ed3061edf2eac17c2887926,2010-02-08 20:43:19,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39127,6eba7c99e83515b9a7a3b3ecec8f4801fabdce1d18bf7a74d314c5f733cafedc,2010-02-08 20:46:19,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39128,2a0c542da071006f41c18bb5de7d4dc9711df3584326929e8184a37508a61135,2010-02-08 20:53:46,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39129,1b705fe0fa8f81d759148ab7e5bbc4af4731ca807fc754b7f31169ff688fd848,2010-02-08 20:59:36,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39130,c2b197174afdb09a146cd553a7c7522b9a8bca708e5bb8ed540ea2f224f05993,2010-02-08 21:02:27,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39131,2599b675f0ac6d135c1ddfcd5e37e6c8d6e40e830d1aadb0ae88757df389f3dd,2010-02-08 21:09:22,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39132,396456db3cc01c94d35ec67ffe4789319158f22f3dc0ae7b0f45f33968824697,2010-02-08 21:13:10,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39133,d405cec9093d92cdaf3fafdea675ae80e768c59dd56b99ce063df6826581404c,2010-02-08 21:17:15,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39134,081e305dda4d73652e57083e6291f6714ea08a466f00a49066b6a0ca53c18ffd,2010-02-08 21:32:36,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39135,5810873a672e47756879083e1fcca94a1128bae0466483aebf8a0e395da4c161,2010-02-08 21:41:45,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39136,7903f04c889bd5290e14f5eff7fb1c3bb75443ebe53b51233ffdad4cc6de4adf,2010-02-08 21:49:26,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39137,33bf212302d10a0748bf51014ee3b6c69cb96e7d811fe659845132a78380e688,2010-02-08 21:50:37,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39138,272d3ac0f4633c2f312dde892b52e9f550dfdfeac6f8b783f93a3d5c204fb5df,2010-02-08 21:56:57,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39139,3bbcc1528298ea2cbc9ad901dddb0b35126d3ce14a494d952b1f64ef8c13d573,2010-02-08 21:58:11,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39140,6f0c86d997dcee53ca2df435689a4cbfc67f92eab065023e753cb34e839c2a4e,2010-02-08 22:27:57,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39141,1d591e18d787aa406ffa5cfc6597df45a240550a063665420e359e68eff34080,2010-02-08 22:28:58,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39142,1c2ccf367424604594091701a912ca09fc031f5969be0fbc2adffc5f067a7467,2010-02-08 22:37:38,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39143,f49ae2fc657e1e4dac2aa6a354e42150f5a67f469f29db7405292384194a26bc,2010-02-08 22:43:18,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39144,e5168d622ce82aa21207ca80d065f6bf757359f1fb672919a655cbc0865f0ddc,2010-02-08 22:47:18,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39145,779782f38715c0e797425e74baf327e36134a5b0bb516222f1358050f939c57a,2010-02-08 22:58:35,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39146,4019affef490a49429c91922f3e1f9ff144cc2ebcd12f3440a820e3ec37d3835,2010-02-08 23:00:54,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39147,1ad71d8f413a4c2fa76355eddbd70b48cdaa2cfb36904073b3b209fc2c8044b5,2010-02-08 23:06:18,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39148,d119fedc09f3fc61cf682ac515b183521eeee7949a6c95d2de21f9cbddbe3c2b,2010-02-08 23:13:37,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39149,a8ff28ef2fd04dad409b09bd0c2f8ae81897865ec4038c05bdaf5394d6a2ff4d,2010-02-08 23:29:42,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39150,24e211bf6e0f05bac09a94554e1b25487c2d093d298c797d02567ba7521be668,2010-02-08 23:30:53,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39151,ddd19437c45e540be1a6e69e38e637a6c290e195b8193cf15dc504b7050a4db9,2010-02-08 23:36:12,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39152,b507c846f40d72021acff5d4e51684355c6e32a501acd41bcf1a0881337e9a6c,2010-02-08 23:54:47,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39153,e164c66dd4ae68f3ab2b3ad348cc401c2bef87479fc8fd71d8f9cfd0bf7c5a1e,2010-02-08 23:56:29,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39154,97e44838ad721fe84a6ae26a8a1f7e5964735f55165b0bfe8c47fa0d0f7cf26f,2010-02-09 00:02:05,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39155,796b1400832ebc26e7547eed9a793aaebcdec080b3f47012f53619692cee2f4a,2010-02-09 00:09:06,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39156,62f0fec8950bef8622a950df544b913c14a36619a6cd5fa181711aead67ddf71,2010-02-09 00:14:36,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39157,fbf3a698da2652cd9184febfa6375488d61ae0d59c84b9caaec2502333012623,2010-02-09 00:14:58,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39158,9d0bfbb7fab191bca87c933ed4003a4401af080eb5de83b5a96dfe1ea236aaf9,2010-02-09 00:16:43,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39159,4c531a0228a4b5339b327c1708022705bcf6cfa9b3063c5b0cd8f4188302cc7c,2010-02-09 00:23:05,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39160,44f9bd1b32707657c077d23cbf5ab693f4ad998eeaa827b97c3b8dd7cc750fd9,2010-02-09 00:32:31,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39161,e86441ff33205d43cdf5522084753c795b2fb942bc5ca7b188168b9ec8cdb914,2010-02-09 00:38:09,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39162,c02adbba39f670d5279944e88a7ab9768028c6e6119b853df7653dc7b38840d4,2010-02-09 00:38:18,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39163,21fc8e5ba812757fd6725e00d6b574e9266187fe913ef11f88fd1619ba6baab3,2010-02-09 00:51:29,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39164,4dd609a3cfd0110dfe755cc8bd27e7dc979e3b5ef990cd2e6a7e94549de50752,2010-02-09 01:05:21,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39165,d9d4b9bf6bb07d1604b3b168a389ad50bea838ae41f0d769fafff802ea4d6261,2010-02-09 01:06:32,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39166,b2a5624e5de9de4185be0b2fb4eae6d2a4507002df32e870fe8d2ba9c5dad64a,2010-02-09 01:22:17,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39167,d6c1ca4e2d09dc48dc7a09e58cbd806b02b29d25f378376e9ddd7b676e18d565,2010-02-09 01:23:43,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39168,f90477b55fa191f07d0e68618f6e08304f4dc20281a45ecf0265e374d13c70cc,2010-02-09 01:28:17,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39169,764b459e5eaf99612d61af3572c8d10a9b945057105d74047c7d4094b7a9f843,2010-02-09 01:29:09,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39170,0c63f530928d037735e9ffa10d237d87c27ac36d337168487db13fd26d5f8058,2010-02-09 01:34:18,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39171,d8a0d7fd895d799ceab3576eb4346d9629d8c82d14c0614b16bc7491519958ae,2010-02-09 01:36:31,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39172,bb1b95c212ab3d0044fefdf23bb6ce56ddcca070d9d83600f20630662b673574,2010-02-09 01:46:56,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39173,9aedd3484800278efe9720668c0956bc8d281875293601f2d95dded72f402f1f,2010-02-09 01:56:28,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39174,a8b584ab4b395d07e86c11cc3fa7c65d73e678165de144236d4c168ce8ddbff7,2010-02-09 01:58:57,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39175,29fe60e3402b503c25e08f74e5de89e284233471936fecb92a1f75564720362f,2010-02-09 02:01:25,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39176,14384ce165b1da899bd00decea5ad1c8d1ba4f8dbb810eb68a6bc3e1156cc154,2010-02-09 02:06:59,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39177,0c100986d112525fd1ed3d5321e54f3ac88bbe56b874e3f2ec157506bf066f8e,2010-02-09 02:12:34,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39178,699a09b9adfdb940136999e9b102f13a1522b3eed7f08ec24d22f97f31fcaaf2,2010-02-09 02:22:24,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39179,1c2d4e92b94313ab68db75f8a75874ede739a49737935b371a47dd83ada4444d,2010-02-09 02:24:12,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39180,3b55f49543d5e82ed53ed7551176541d392bc64bcf6d7712587ef6d792adaa0e,2010-02-09 02:34:26,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39181,ec7bd901a79273f3bad04368d2aac7e13247d45d778a78b70ddb15bbdff805d6,2010-02-09 02:35:46,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39182,cd7f0a92ad6918142fa9dee162ea715bed11db12070353f258d2ef4236269880,2010-02-09 02:38:19,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39183,203716741bf559d8082be71087271a828be43a1e2cf7da91272eccdcf6530bd1,2010-02-09 03:00:40,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39184,890cfa294980344b61fd84a21d9c64ea9352066d946512a892118860e40643ff,2010-02-09 03:00:42,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39185,6acb0c9f470f613719a4029ddbc0e803331d4776ccfd1de503808196b9c6a20f,2010-02-09 03:07:31,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39186,12657085c9cbd70dfb1ef1caef61e93dc33dcda8af33108c871d06a0f929be32,2010-02-09 03:28:49,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39187,ed549b00bed307e45b21d3b50f2517584f28994abbfd5d75cc9f88b726f23a21,2010-02-09 03:32:00,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39188,89a6e83106cf5fe358658ff4e3506532e5ba870bb80f07f1b9650fd148b4e854,2010-02-09 03:40:53,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39189,8d98829ab8211c3429a5271f40ff17c4f4e0d6cab92bfbabb0fd2d1b08468a57,2010-02-09 03:49:25,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39190,249bc0b86d20acb9e56dea99c53810befcb98a7d1ace563d0f60b85c4a7520a2,2010-02-09 03:51:24,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39191,35c808319e8398fb0926d77cc2bb74cd2d66c4d4cf5e7bca904b32505a1eda2b,2010-02-09 03:56:54,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39192,3a3ac23ff7fa6d978d4d7dd4d56e074d9b0f8618e3936a48148cab08b45d2023,2010-02-09 04:09:13,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39193,d3dafc15d36d3b4cfca474d9447b8af42d0d9bc0694479d0adc798bf876066b4,2010-02-09 04:17:41,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39194,189ab5cf8318a0a178ed4d4c34a982ee31a02066beb791e14f6af7ea6f810bf8,2010-02-09 04:22:28,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39195,0e7e286dab44d43e727fd4b4ade19928204bfaa00cbf2e217c8ea22b14b6905b,2010-02-09 04:33:53,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39196,3c37ed703fe7e7faec84cc955a13e76c0fcda37b02ec9c1e48c30f1c9754291c,2010-02-09 04:34:33,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39197,95e4c1e55f0708cd47bd162e420f1e8241ce299d5279543eae325f24df1ec8d6,2010-02-09 04:35:45,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39198,2e5d175370e96c02fc96644470dbf655da2c5edfcfb9a4c7043176ec99773c44,2010-02-09 04:38:36,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39199,f262bd2f935a003a85b873ee6b89dbfe871d9ac265b2a187bae6fc5dfda3a8b6,2010-02-09 04:40:00,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39200,2c361daf85fe10676d0b498c8545e6ce1c56d1e826edd72934122006c627922b,2010-02-09 04:51:28,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39201,008ccd794a7094574f2519993b8edcc47aacefbe1dcd4422b4815188d2bdf775,2010-02-09 04:59:20,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39202,3569419cdb23b4da9cc84a1139c06c7595ef08c0f1515a36a2e7ac4e4ec301e8,2010-02-09 05:13:33,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39203,4d222b520a32a3f402a9e173c4ed112b5f5110e5eced3aa096d3bfd4882af256,2010-02-09 05:17:49,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39204,9967db8e8d3b1e333ecb4645a4c139854afe5900a3c50beaa7eb07d61f6c3b3e,2010-02-09 05:25:22,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39205,38f127b81ca5f3cc639e6c143f65d2cc7463c06aba4ae795b85220ba348ebd59,2010-02-09 05:33:19,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39206,1ed01b60c00bc676758e336245f839c2cbf4831b712fb70ded9e5038242bfdf9,2010-02-09 05:35:17,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39207,d6353aad177dc770d97338af145f67d0522aabd621f0c13a3e199300f5378c74,2010-02-09 05:40:31,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39208,a9e40de9210cbd63fff62c923fb061d67f9a2b9e6584b18e4125c9bd8aba47e6,2010-02-09 05:42:55,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39209,921ac5aca84d3a923bf67c5d282dfa83d9e4d90e45e2d604cacdcc8529c7c789,2010-02-09 05:47:57,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39210,52d762639b18a69c334b34ab762be676a4fae132356109191c5a28b14e63c7c9,2010-02-09 05:52:00,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39211,53023ca780931387f46060582eee7d05007ccca2f9fb75c0caeeac18098187fc,2010-02-09 05:55:25,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39212,f87155269ab4881eac94de19cd0e0e3e5725cc88390908056843e3d5efd4316c,2010-02-09 06:06:28,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39213,23cc62eef415f42d5543e98623bc5a28e3dadc8c9138d055c45de064bbf0bc3a,2010-02-09 06:19:12,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39214,d0a5b8e7dab5ecf34ed67f62ce12d7a454a18370174540f17a3ca189eb9beee1,2010-02-09 06:19:33,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39215,5467ffc1f1855aca7ad2c44ff908ecbabbaa97160072f5c74ec7194578fd8c8b,2010-02-09 06:31:42,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39216,ec848f2f91af5a266f423755658a2bbf7d01d57ede9778cb4b6ea9b2d0470517,2010-02-09 06:32:58,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39217,49ffe5d7dc823c2ef5c30a3928e9ec0e51b914acacd17ca044b1fe8e53c7529b,2010-02-09 06:33:50,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39218,8638984bc831db155282da7966f1d252e7ffd521159729bbfa9a65a919a1b209,2010-02-09 06:21:58,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
39219,52044b20f67b7ee3352eccfb00923f0bcbeac011238bfe403809fe5b774a103e,2010-02-09 06:39:57,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
